Datetime,Open,High,Low,Close,Adj Close,Volume,Symbol
2023-07-27 11:30:00-04:00,196.14999389648438,196.44000244140625,195.7100067138672,196.30499267578125,196.30499267578125,4042621,AAPL
2023-07-27 12:30:00-04:00,196.30799865722656,196.42999267578125,194.9600067138672,195.00999450683594,195.00999450683594,4224652,AAPL
2023-07-27 13:30:00-04:00,195.0,195.11019897460938,193.72000122070312,193.72999572753906,193.72999572753906,5380238,AAPL
2023-07-27 14:30:00-04:00,193.72500610351562,193.91000366210938,192.8300018310547,193.00999450683594,193.00999450683594,6333315,AAPL
2023-07-27 15:30:00-04:00,193.02000427246094,193.55999755859375,192.5500030517578,193.22999572753906,193.22999572753906,5973921,AAPL
2023-07-28 09:30:00-04:00,194.6699981689453,196.05999755859375,194.13999938964844,195.6199951171875,195.6199951171875,10400275,AAPL
2023-07-28 10:30:00-04:00,195.6199951171875,196.44790649414062,195.30999755859375,196.1999969482422,196.1999969482422,5771139,AAPL
2023-07-28 11:30:00-04:00,196.1999969482422,196.62600708007812,196.08999633789062,196.4210968017578,196.4210968017578,3974600,AAPL
2023-07-28 12:30:00-04:00,196.4199981689453,196.42990112304688,195.5500030517578,195.58999633789062,195.58999633789062,3638525,AAPL
2023-07-28 13:30:00-04:00,195.5800018310547,196.14169311523438,195.02999877929688,196.09019470214844,196.09019470214844,4708664,AAPL
2023-07-28 14:30:00-04:00,196.08999633789062,196.1999969482422,195.5449981689453,195.76499938964844,195.76499938964844,4068031,AAPL
2023-07-28 15:30:00-04:00,195.76499938964844,196.0,195.4199981689453,195.83999633789062,195.83999633789062,5907577,AAPL
2023-07-31 09:30:00-04:00,196.05999755859375,196.3800048828125,195.25999450683594,196.24000549316406,196.24000549316406,8917920,AAPL
2023-07-31 10:30:00-04:00,196.25,196.49000549316406,195.88099670410156,196.1750030517578,196.1750030517578,4350087,AAPL
2023-07-31 11:30:00-04:00,196.19000244140625,196.3699951171875,195.77000427246094,196.1544952392578,196.1544952392578,3557921,AAPL
2023-07-31 12:30:00-04:00,196.14999389648438,196.25,195.77999877929688,196.12989807128906,196.12989807128906,2730653,AAPL
2023-07-31 13:30:00-04:00,196.125,196.38999938964844,196.07000732421875,196.16000366210938,196.16000366210938,2806909,AAPL
2023-07-31 14:30:00-04:00,196.1750030517578,196.35000610351562,195.93499755859375,196.0876007080078,196.0876007080078,3009785,AAPL
2023-07-31 15:30:00-04:00,196.0800018310547,196.49000549316406,195.7899932861328,196.49000549316406,196.49000549316406,5194547,AAPL
2023-08-01 09:30:00-04:00,196.23500061035156,196.72999572753906,195.27999877929688,195.47500610351562,195.47500610351562,9552101,AAPL
2023-08-01 10:30:00-04:00,195.47999572753906,196.17999267578125,195.3300018310547,196.11500549316406,196.11500549316406,4389743,AAPL
2023-08-01 11:30:00-04:00,196.11000061035156,196.14500427246094,195.41000366210938,195.49729919433594,195.49729919433594,2991657,AAPL
2023-08-01 12:30:00-04:00,195.47999572753906,196.0399932861328,195.35000610351562,195.72950744628906,195.72950744628906,2445951,AAPL
2023-08-01 13:30:00-04:00,195.73500061035156,196.2700958251953,195.52999877929688,196.0532989501953,196.0532989501953,3075209,AAPL
2023-08-01 14:30:00-04:00,196.05499267578125,196.1199951171875,195.67999267578125,195.80999755859375,195.80999755859375,2743032,AAPL
2023-08-01 15:30:00-04:00,195.81500244140625,195.99000549316406,195.5,195.60000610351562,195.60000610351562,3929736,AAPL
2023-08-02 09:30:00-04:00,195.0399932861328,195.17999267578125,192.9499969482422,193.2781982421875,193.2781982421875,10753790,AAPL
2023-08-02 10:30:00-04:00,193.27000427246094,193.30999755859375,192.52000427246094,193.00999450683594,193.00999450683594,5724940,AAPL
2023-08-02 11:30:00-04:00,193.00489807128906,193.2711944580078,191.85069274902344,191.92999267578125,191.92999267578125,5580357,AAPL
2023-08-02 12:30:00-04:00,191.93260192871094,193.1199951171875,191.86000061035156,192.99000549316406,192.99000549316406,4102063,AAPL
2023-08-02 13:30:00-04:00,192.99000549316406,193.25999450683594,192.7100067138672,192.97000122070312,192.97000122070312,3262475,AAPL
2023-08-02 14:30:00-04:00,192.97000122070312,193.02999877929688,192.25010681152344,192.3000030517578,192.3000030517578,3971080,AAPL
2023-08-02 15:30:00-04:00,192.3000030517578,192.97999572753906,192.22000122070312,192.58999633789062,192.58999633789062,5998415,AAPL
2023-08-03 09:30:00-04:00,192.0,192.27999877929688,190.83999633789062,190.88999938964844,190.88999938964844,10722471,AAPL
2023-08-03 10:30:00-04:00,190.89500427246094,192.3699951171875,190.85000610351562,192.10000610351562,192.10000610351562,6507567,AAPL
2023-08-03 11:30:00-04:00,192.11000061035156,192.1999969482422,191.61000061035156,191.82640075683594,191.82640075683594,4232707,AAPL
2023-08-03 12:30:00-04:00,191.8347930908203,192.36000061035156,191.72000122070312,191.88499450683594,191.88499450683594,3726909,AAPL
2023-08-03 13:30:00-04:00,191.8800048828125,191.9600067138672,191.1999969482422,191.73500061035156,191.73500061035156,4770788,AAPL
2023-08-03 14:30:00-04:00,191.74000549316406,191.9499969482422,191.07000732421875,191.16000366210938,191.16000366210938,5711558,AAPL
2023-08-03 15:30:00-04:00,191.15859985351562,191.72999572753906,190.99000549316406,191.00990295410156,191.00990295410156,7921604,AAPL
2023-08-04 09:30:00-04:00,184.625,187.3800048828125,184.27000427246094,185.11000061035156,185.11000061035156,38359717,AAPL
2023-08-04 10:30:00-04:00,185.10000610351562,186.375,184.92999267578125,185.30999755859375,185.30999755859375,11146174,AAPL
2023-08-04 11:30:00-04:00,185.31500244140625,185.77999877929688,184.92999267578125,185.47999572753906,185.47999572753906,8214884,AAPL
2023-08-04 12:30:00-04:00,185.47999572753906,185.4949951171875,184.7899932861328,184.97999572753906,184.97999572753906,6937705,AAPL
2023-08-04 13:30:00-04:00,184.97999572753906,185.1699981689453,183.17999267578125,183.36500549316406,183.36500549316406,12486440,AAPL
2023-08-04 14:30:00-04:00,183.36500549316406,183.5500030517578,182.07000732421875,182.69000244140625,182.69000244140625,14200786,AAPL
2023-08-04 15:30:00-04:00,182.6999969482422,182.8800048828125,181.9199981689453,182.0,182.0,11958133,AAPL
2023-08-07 09:30:00-04:00,182.1300048828125,183.1300048828125,178.21009826660156,179.03500366210938,179.03500366210938,33752946,AAPL
2023-08-07 10:30:00-04:00,179.02999877929688,179.30999755859375,177.55999755859375,177.77000427246094,177.77000427246094,14565264,AAPL
2023-08-07 11:30:00-04:00,177.76499938964844,178.8300018310547,177.35000610351562,178.36500549316406,178.36500549316406,9796158,AAPL
2023-08-07 12:30:00-04:00,178.36500549316406,178.47000122070312,177.74000549316406,178.3350067138672,178.3350067138672,7158027,AAPL
2023-08-07 13:30:00-04:00,178.33999633789062,179.0399932861328,178.0500030517578,178.4499969482422,178.4499969482422,7271723,AAPL
2023-08-07 14:30:00-04:00,178.47000122070312,178.7100067138672,178.22000122070312,178.4801025390625,178.4801025390625,5824274,AAPL
2023-08-07 15:30:00-04:00,178.48500061035156,179.22000122070312,178.38999938964844,178.8000030517578,178.8000030517578,10179669,AAPL
2023-08-08 09:30:00-04:00,179.375,179.4656982421875,177.5800018310547,179.17999267578125,179.17999267578125,21892224,AAPL
2023-08-08 10:30:00-04:00,179.19000244140625,179.22000122070312,177.93499755859375,178.0399932861328,178.0399932861328,8911585,AAPL
2023-08-08 11:30:00-04:00,178.0399932861328,178.80499267578125,177.8249969482422,178.69000244140625,178.69000244140625,5710443,AAPL
2023-08-08 12:30:00-04:00,178.67999267578125,179.47999572753906,178.5800018310547,178.89329528808594,178.89329528808594,6004228,AAPL
2023-08-08 13:30:00-04:00,178.88999938964844,179.4199981689453,178.6999969482422,179.16000366210938,179.16000366210938,4572073,AAPL
2023-08-08 14:30:00-04:00,179.1699981689453,179.94000244140625,179.0399932861328,179.80999755859375,179.80999755859375,6486734,AAPL
2023-08-08 15:30:00-04:00,179.81500244140625,180.27000427246094,179.55499267578125,179.8000030517578,179.8000030517578,8031483,AAPL
2023-08-09 09:30:00-04:00,180.8699951171875,180.92999267578125,178.13999938964844,178.6999053955078,178.6999053955078,12630855,AAPL
2023-08-09 10:30:00-04:00,178.69149780273438,178.8350067138672,177.00999450683594,177.47999572753906,177.47999572753906,9507753,AAPL
2023-08-09 11:30:00-04:00,177.47000122070312,178.11000061035156,177.24000549316406,178.0050048828125,178.0050048828125,6732462,AAPL
2023-08-09 12:30:00-04:00,178.0,178.77000427246094,177.99000549316406,178.66000366210938,178.66000366210938,4980367,AAPL
2023-08-09 13:30:00-04:00,178.65899658203125,179.36000061035156,178.55299377441406,179.2949981689453,179.2949981689453,5273087,AAPL
2023-08-09 14:30:00-04:00,179.2949981689453,179.58999633789062,178.78909301757812,179.02999877929688,179.02999877929688,5760641,AAPL
2023-08-09 15:30:00-04:00,179.02999877929688,179.08999633789062,177.99000549316406,178.17999267578125,178.17999267578125,6307783,AAPL
2023-08-10 09:30:00-04:00,179.47999572753906,180.75,178.86000061035156,180.10000610351562,180.10000610351562,12566820,AAPL
2023-08-10 10:30:00-04:00,180.09800720214844,180.42999267578125,178.69000244140625,179.13999938964844,179.13999938964844,8122194,AAPL
2023-08-10 11:30:00-04:00,179.13999938964844,179.44000244140625,177.97000122070312,178.3800048828125,178.3800048828125,6203521,AAPL
2023-08-10 12:30:00-04:00,178.36000061035156,178.91990661621094,177.8000030517578,178.0449981689453,178.0449981689453,5210753,AAPL
2023-08-10 13:30:00-04:00,178.0399932861328,178.69039916992188,177.60000610351562,178.235107421875,178.235107421875,5437225,AAPL
2023-08-10 14:30:00-04:00,178.24000549316406,178.6999969482422,177.9033966064453,178.22000122070312,178.22000122070312,5214615,AAPL
2023-08-10 15:30:00-04:00,178.22000122070312,178.27000427246094,177.72000122070312,178.00999450683594,178.00999450683594,5175086,AAPL
2023-08-11 09:30:00-04:00,177.32000732421875,178.6199951171875,176.5500030517578,178.27000427246094,178.27000427246094,12921445,AAPL
2023-08-11 10:30:00-04:00,178.2899932861328,178.60499572753906,177.42999267578125,177.47000122070312,177.47000122070312,6461113,AAPL
2023-08-11 11:30:00-04:00,177.47000122070312,178.09500122070312,177.281005859375,177.56350708007812,177.56350708007812,4703683,AAPL
2023-08-11 12:30:00-04:00,177.55999755859375,177.97000122070312,177.20010375976562,177.90499877929688,177.90499877929688,3873234,AAPL
2023-08-11 13:30:00-04:00,177.89999389648438,178.3300018310547,177.5,178.30999755859375,178.30999755859375,4393899,AAPL
2023-08-11 14:30:00-04:00,178.2989959716797,178.5500030517578,177.860107421875,178.10000610351562,178.10000610351562,6497650,AAPL
2023-08-11 15:30:00-04:00,178.09500122070312,178.27000427246094,177.66990661621094,177.86000061035156,177.86000061035156,6647317,AAPL
2023-08-14 09:30:00-04:00,177.97000122070312,178.86000061035156,177.30499267578125,178.27000427246094,178.27000427246094,10812784,AAPL
2023-08-14 10:30:00-04:00,178.27000427246094,179.69000244140625,178.25999450683594,179.35000610351562,179.35000610351562,5992774,AAPL
2023-08-14 11:30:00-04:00,179.35000610351562,179.48800659179688,178.6199951171875,178.71449279785156,178.71449279785156,4378348,AAPL
2023-08-14 12:30:00-04:00,178.7100067138672,179.44000244140625,178.58999633789062,179.2279052734375,179.2279052734375,2818584,AAPL
2023-08-14 13:30:00-04:00,179.22999572753906,179.35000610351562,178.90960693359375,179.08999633789062,179.08999633789062,3509102,AAPL
2023-08-14 14:30:00-04:00,179.10000610351562,179.14500427246094,178.6999969482422,178.96499633789062,178.96499633789062,3630382,AAPL
2023-08-14 15:30:00-04:00,178.9600067138672,179.52000427246094,178.86000061035156,179.50999450683594,179.50999450683594,4432031,AAPL
2023-08-15 09:30:00-04:00,178.8800048828125,179.47999572753906,177.52999877929688,177.81190490722656,177.81190490722656,12703499,AAPL
2023-08-15 10:30:00-04:00,177.81500244140625,178.22999572753906,177.3800048828125,178.14990234375,178.14990234375,5402195,AAPL
2023-08-15 11:30:00-04:00,178.14500427246094,178.44000244140625,177.85000610351562,178.1699981689453,178.1699981689453,3458252,AAPL
2023-08-15 12:30:00-04:00,178.1699981689453,178.24000549316406,177.781005859375,178.12989807128906,178.12989807128906,2516771,AAPL
2023-08-15 13:30:00-04:00,178.1300048828125,178.16000366210938,177.6199951171875,177.88999938964844,177.88999938964844,2642967,AAPL
2023-08-15 14:30:00-04:00,177.89999389648438,178.23500061035156,177.27000427246094,177.28500366210938,177.28500366210938,3564304,AAPL
2023-08-15 15:30:00-04:00,177.27999877929688,177.72000122070312,177.0500030517578,177.47999572753906,177.47999572753906,5373129,AAPL
2023-08-16 09:30:00-04:00,177.1300048828125,178.5399932861328,176.83999633789062,177.82000732421875,177.82000732421875,12297530,AAPL
2023-08-16 10:30:00-04:00,177.80999755859375,178.3350067138672,177.67999267578125,177.80999755859375,177.80999755859375,4532188,AAPL
2023-08-16 11:30:00-04:00,177.8000030517578,177.91000366210938,177.30499267578125,177.4199981689453,177.4199981689453,4300138,AAPL
2023-08-16 12:30:00-04:00,177.41000366210938,177.9499969482422,177.32000732421875,177.86500549316406,177.86500549316406,3446585,AAPL
2023-08-16 13:30:00-04:00,177.86000061035156,178.37710571289062,177.30999755859375,178.10000610351562,178.10000610351562,4313172,AAPL
2023-08-16 14:30:00-04:00,178.10000610351562,178.30999755859375,176.85000610351562,177.1199951171875,177.1199951171875,5075697,AAPL
2023-08-16 15:30:00-04:00,177.1300048828125,177.3092041015625,176.5,176.57000732421875,176.57000732421875,5360973,AAPL
2023-07-18 09:30:00-04:00,345.8299865722656,345.95001220703125,342.1700134277344,343.3699951171875,343.3699951171875,5205503,MSFT
2023-07-18 10:30:00-04:00,343.360595703125,344.7900085449219,343.2200012207031,344.1600036621094,344.1600036621094,2340291,MSFT
2023-07-18 11:30:00-04:00,344.1700134277344,364.1600036621094,344.1499938964844,364.0799865722656,364.0799865722656,22294474,MSFT
2023-07-18 12:30:00-04:00,364.04998779296875,366.7799987792969,362.2099914550781,363.7300109863281,363.7300109863281,12437410,MSFT
2023-07-18 13:30:00-04:00,363.7149963378906,365.5,362.82000732421875,364.1600036621094,364.1600036621094,5195141,MSFT
2023-07-18 14:30:00-04:00,364.17999267578125,365.4389953613281,362.1099853515625,362.239990234375,362.239990234375,4615123,MSFT
2023-07-18 15:30:00-04:00,362.2300109863281,362.760009765625,359.4599914550781,359.5249938964844,359.5249938964844,7489160,MSFT
2023-07-19 09:30:00-04:00,361.75,362.4599914550781,357.25,357.69000244140625,357.69000244140625,9580378,MSFT
2023-07-19 10:30:00-04:00,357.6700134277344,361.55999755859375,357.6000061035156,360.0799865722656,360.0799865722656,4422695,MSFT
2023-07-19 11:30:00-04:00,360.0799865722656,360.3500061035156,355.1400146484375,355.7699890136719,355.7699890136719,5860001,MSFT
2023-07-19 12:30:00-04:00,355.739990234375,356.7900085449219,353.94000244140625,354.07000732421875,354.07000732421875,3878207,MSFT
2023-07-19 13:30:00-04:00,354.0708923339844,354.7300109863281,352.43499755859375,353.35980224609375,353.35980224609375,4053892,MSFT
2023-07-19 14:30:00-04:00,353.3800048828125,356.30999755859375,353.3500061035156,355.5,355.5,3394007,MSFT
2023-07-19 15:30:00-04:00,355.4800109863281,355.9100036621094,354.80999755859375,355.010009765625,355.010009765625,2872824,MSFT
2023-07-20 09:30:00-04:00,353.57000732421875,357.9700012207031,349.3587951660156,350.0199890136719,350.0199890136719,6894706,MSFT
2023-07-20 10:30:00-04:00,350.0199890136719,351.5899963378906,348.5299987792969,349.8299865722656,349.8299865722656,4507180,MSFT
2023-07-20 11:30:00-04:00,349.82000732421875,351.4700012207031,347.92889404296875,348.0,348.0,4053126,MSFT
2023-07-20 12:30:00-04:00,348.0199890136719,348.8500061035156,347.7300109863281,348.4599914550781,348.4599914550781,2296549,MSFT
2023-07-20 13:30:00-04:00,348.4200134277344,349.0,346.0899963378906,346.0899963378906,346.0899963378906,2504513,MSFT
2023-07-20 14:30:00-04:00,346.1000061035156,347.07000732421875,345.3699951171875,345.8901062011719,345.8901062011719,3524163,MSFT
2023-07-20 15:30:00-04:00,345.92999267578125,347.3500061035156,345.92999267578125,346.8800048828125,346.8800048828125,3911276,MSFT
2023-07-21 09:30:00-04:00,349.1499938964844,350.29998779296875,345.5,346.1654052734375,346.1654052734375,7112809,MSFT
2023-07-21 10:30:00-04:00,346.1099853515625,348.4800109863281,346.0899963378906,347.1700134277344,347.1700134277344,3203406,MSFT
2023-07-21 11:30:00-04:00,347.17999267578125,347.4700012207031,344.9599914550781,345.0150146484375,345.0150146484375,2569874,MSFT
2023-07-21 12:30:00-04:00,345.0400085449219,346.9700012207031,344.9800109863281,346.2900085449219,346.2900085449219,3214798,MSFT
2023-07-21 13:30:00-04:00,346.260009765625,347.25,344.75,345.05499267578125,345.05499267578125,2833542,MSFT
2023-07-21 14:30:00-04:00,345.0520935058594,345.4100036621094,342.4700012207031,342.6400146484375,342.6400146484375,5192231,MSFT
2023-07-21 15:30:00-04:00,342.6499938964844,346.010009765625,339.8299865722656,343.7799987792969,343.7799987792969,10581950,MSFT
2023-07-24 09:30:00-04:00,345.8500061035156,346.9200134277344,342.30999755859375,345.801513671875,345.801513671875,6476645,MSFT
2023-07-24 10:30:00-04:00,345.79998779296875,346.489990234375,343.8550109863281,344.510009765625,344.510009765625,4326719,MSFT
2023-07-24 11:30:00-04:00,344.5,345.0299987792969,343.2900085449219,344.260009765625,344.260009765625,2371452,MSFT
2023-07-24 12:30:00-04:00,344.260009765625,344.94000244140625,343.68499755859375,344.94000244140625,344.94000244140625,1624429,MSFT
2023-07-24 13:30:00-04:00,344.94000244140625,346.2300109863281,344.7601013183594,345.0849914550781,345.0849914550781,3316855,MSFT
2023-07-24 14:30:00-04:00,345.1199951171875,345.1499938964844,344.1099853515625,344.17498779296875,344.17498779296875,2093067,MSFT
2023-07-24 15:30:00-04:00,344.1860046386719,345.260009765625,344.1499938964844,345.1099853515625,345.1099853515625,2146411,MSFT
2023-07-25 09:30:00-04:00,347.1099853515625,348.32000732421875,345.07000732421875,346.75,346.75,6578843,MSFT
2023-07-25 10:30:00-04:00,346.739990234375,347.8399963378906,345.8599853515625,347.4100036621094,347.4100036621094,3201097,MSFT
2023-07-25 11:30:00-04:00,347.4139099121094,349.9599914550781,347.25,348.7879943847656,348.7879943847656,3889775,MSFT
2023-07-25 12:30:00-04:00,348.7699890136719,350.8999938964844,348.489990234375,350.79010009765625,350.79010009765625,3177191,MSFT
2023-07-25 13:30:00-04:00,350.82000732421875,351.6199951171875,349.9800109863281,350.7799987792969,350.7799987792969,3081328,MSFT
2023-07-25 14:30:00-04:00,350.7900085449219,351.46270751953125,350.19000244140625,350.7699890136719,350.7699890136719,3336202,MSFT
2023-07-25 15:30:00-04:00,350.75,351.8900146484375,349.6199951171875,350.95001220703125,350.95001220703125,5493835,MSFT
2023-07-26 09:30:00-04:00,341.44000244140625,344.6700134277344,335.8800964355469,336.12701416015625,336.12701416015625,19398086,MSFT
2023-07-26 10:30:00-04:00,336.1199951171875,337.3900146484375,333.1099853515625,336.80999755859375,336.80999755859375,10890094,MSFT
2023-07-26 11:30:00-04:00,336.79010009765625,337.45001220703125,334.94000244140625,335.0299987792969,335.0299987792969,4712184,MSFT
2023-07-26 12:30:00-04:00,335.0400085449219,335.7300109863281,334.5799865722656,335.1099853515625,335.1099853515625,3991751,MSFT
2023-07-26 13:30:00-04:00,335.11199951171875,336.409912109375,334.5,335.1700134277344,335.1700134277344,4261866,MSFT
2023-07-26 14:30:00-04:00,335.2099914550781,338.1886901855469,334.0299987792969,335.7601013183594,335.7601013183594,6071753,MSFT
2023-07-26 15:30:00-04:00,335.7650146484375,338.010009765625,335.5299987792969,337.92999267578125,337.92999267578125,5119167,MSFT
2023-07-27 09:30:00-04:00,340.4800109863281,341.3299865722656,334.5799865722656,334.6700134277344,334.6700134277344,11050256,MSFT
2023-07-27 10:30:00-04:00,334.6400146484375,336.8900146484375,334.2799987792969,336.67999267578125,336.67999267578125,5095388,MSFT
2023-07-27 11:30:00-04:00,336.6700134277344,337.25,334.82000732421875,336.4100036621094,336.4100036621094,3009039,MSFT
2023-07-27 12:30:00-04:00,336.3999938964844,336.5,333.6099853515625,333.6709899902344,333.6709899902344,3472966,MSFT
2023-07-27 13:30:00-04:00,333.6600036621094,334.6000061035156,331.94000244140625,332.1000061035156,332.1000061035156,4427342,MSFT
2023-07-27 14:30:00-04:00,332.0849914550781,332.5899963378906,330.5899963378906,330.8299865722656,330.8299865722656,4115554,MSFT
2023-07-27 15:30:00-04:00,330.8500061035156,331.260009765625,329.04998779296875,330.7200012207031,330.7200012207031,4891944,MSFT
2023-07-28 09:30:00-04:00,333.6700134277344,337.5199890136719,333.1700134277344,337.1600036621094,337.1600036621094,7959854,MSFT
2023-07-28 10:30:00-04:00,337.1348876953125,337.8500061035156,335.1401062011719,337.6600036621094,337.6600036621094,3465058,MSFT
2023-07-28 11:30:00-04:00,337.6400146484375,340.010009765625,337.4200134277344,339.2149963378906,339.2149963378906,3568590,MSFT
2023-07-28 12:30:00-04:00,339.2099914550781,339.3999938964844,337.489990234375,338.1000061035156,338.1000061035156,1806119,MSFT
